"put_code","type","visibility","path","display_index","created_date_value","last_modified_date_value","source_source_client_id","source_assertion_origin_orcid","source_assertion_origin_client_id","source_assertion_origin_name","source_source_orcid_uri","source_source_orcid_path","source_source_orcid_host","source_source_name_value","title_subtitle","title_translated_title","title_title_value","url_value","publication_date_year_value","publication_date_month_value","publication_date_day_value","journal_title_value","journal_title","source_source_orcid","source_source_client_id_uri","source_source_client_id_path","source_source_client_id_host","source_assertion_origin_orcid_uri","source_assertion_origin_orcid_path","source_assertion_origin_orcid_host","source_assertion_origin_name_value","publication_date_day","our_type","publication_date_month","url","title_translated_title_value","title_translated_title_language_code","publication_date","external_ids","ORCID"
94226753,"journal-article","public","/0000-0002-4516-5103/work/94226753","0",2021-05-21,1621608818532,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"a bayesian non parametric potts model with application to pre surgical fmri data","http://www.scopus.com/inward/record.url?eid=2-s2.0-84881450950&partnerID=MN8TOARS","2013",NA,NA,"Statistical Methods in Medical Research",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
94226695,"journal-article","public","/0000-0002-4516-5103/work/94226695","0",2021-05-21,1621608810838,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"alternative based thresholding with application to presurgical fmri","http://www.scopus.com/inward/record.url?eid=2-s2.0-84891447167&partnerID=MN8TOARS","2013",NA,NA,"Cognitive, Affective and Behavioral Neuroscience",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
94226720,"journal-article","public","/0000-0002-4516-5103/work/94226720","0",2021-05-21,1621608813514,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"boosting bold fmri by k space density weighted echo planar imaging","http://www.scopus.com/inward/record.url?eid=2-s2.0-84883747169&partnerID=MN8TOARS","2013",NA,NA,"PLoS ONE",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222374,"journal-article","public","/0000-0002-4516-5103/work/10222374","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"dynamic filtering of static dipoles in magnetoencephalography","http://www.scopus.com/inward/record.url?eid=2-s2.0-84879515369&partnerID=MN8TOARS","2013",NA,NA,"Annals of Applied Statistics",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
94226666,"journal-article","public","/0000-0002-4516-5103/work/94226666","0",2021-05-21,1621608804266,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"functional connectomics from resting state fmri","http://www.scopus.com/inward/record.url?eid=2-s2.0-84888878720&partnerID=MN8TOARS","2013",NA,NA,"Trends in Cognitive Sciences",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222373,"journal-article","public","/0000-0002-4516-5103/work/10222373","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"genetics of the connectome","http://www.scopus.com/inward/record.url?eid=2-s2.0-84880326040&partnerID=MN8TOARS","2013",NA,NA,"NeuroImage",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222372,"journal-article","public","/0000-0002-4516-5103/work/10222372","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"multi site genetic analysis of diffusion images and voxelwise heritability analysis  a pilot project of the enigma dti working group","http://www.scopus.com/inward/record.url?eid=2-s2.0-84879725779&partnerID=MN8TOARS","2013",NA,NA,"NeuroImage",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
94226714,"journal-article","public","/0000-0002-4516-5103/work/94226714","0",2021-05-21,1621608812910,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"preventing alzheimer s disease related gray matter atrophy by b vitamin treatment","http://www.scopus.com/inward/record.url?eid=2-s2.0-84878719283&partnerID=MN8TOARS","2013",NA,NA,"Proceedings of the National Academy of Sciences of the United States of America",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222371,"journal-article","public","/0000-0002-4516-5103/work/10222371","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"transcriptomics of cortical gray matter thickness decline during normal aging","http://www.scopus.com/inward/record.url?eid=2-s2.0-84879701169&partnerID=MN8TOARS","2013",NA,NA,"NeuroImage",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222386,"journal-article","public","/0000-0002-4516-5103/work/10222386","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"a comparison of gray matter density in restless legs syndrome patients and matched controls using voxel based morphometry","http://www.scopus.com/inward/record.url?eid=2-s2.0-84855953856&partnerID=MN8TOARS","2012",NA,NA,"Journal of Neuroimaging",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222384,"journal-article","public","/0000-0002-4516-5103/work/10222384","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"a hybrid procedure for detecting global treatment effects in multivariate clinical trials  theory and applications to fmri studies","http://www.scopus.com/inward/record.url?eid=2-s2.0-84855950146&partnerID=MN8TOARS","2012",NA,NA,"Statistics in Medicine",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222383,"journal-article","public","/0000-0002-4516-5103/work/10222383","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"genetic variation in golm1 and prefrontal cortical volume in alzheimer s disease","http://www.scopus.com/inward/record.url?eid=2-s2.0-84855769335&partnerID=MN8TOARS","2012",NA,NA,"Neurobiology of Aging",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222380,"journal-article","public","/0000-0002-4516-5103/work/10222380","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"identification of common variants associated with human hippocampal and intracranial volumes","http://www.scopus.com/inward/record.url?eid=2-s2.0-84860351742&partnerID=MN8TOARS","2012",NA,NA,"Nature Genetics",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222377,"journal-article","public","/0000-0002-4516-5103/work/10222377","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"increasing power for voxel wise genome wide association studies  the random field theory  least square kernel machines and fast permutation procedures","http://www.scopus.com/inward/record.url?eid=2-s2.0-84865483187&partnerID=MN8TOARS","2012",NA,NA,"NeuroImage",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222381,"journal-article","public","/0000-0002-4516-5103/work/10222381","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"longitudinal gray matter changes in multiple sclerosis differential scanner and overall disease related effects","http://www.scopus.com/inward/record.url?eid=2-s2.0-84859444103&partnerID=MN8TOARS","2012",NA,NA,"Human Brain Mapping",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222379,"journal-article","public","/0000-0002-4516-5103/work/10222379","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"measuring and comparing brain cortical surface area and other areal quantities","http://www.scopus.com/inward/record.url?eid=2-s2.0-84861473804&partnerID=MN8TOARS","2012",NA,NA,"NeuroImage",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222378,"journal-article","public","/0000-0002-4516-5103/work/10222378","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"multiple testing corrections  nonparametric methods  and random field theory","http://www.scopus.com/inward/record.url?eid=2-s2.0-84863008840&partnerID=MN8TOARS","2012",NA,NA,"NeuroImage",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222382,"journal-article","public","/0000-0002-4516-5103/work/10222382","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"multivariate pattern classification of gray matter pathology in multiple sclerosis","http://www.scopus.com/inward/record.url?eid=2-s2.0-84857125551&partnerID=MN8TOARS","2012",NA,NA,"NeuroImage",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222375,"journal-article","public","/0000-0002-4516-5103/work/10222375","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"orbitofrontal connectivity with resting state networks is associated with midbrain dopamine d3 receptor availability","http://www.scopus.com/inward/record.url?eid=2-s2.0-84869016710&partnerID=MN8TOARS","2012",NA,NA,"Cerebral Cortex",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222376,"journal-article","public","/0000-0002-4516-5103/work/10222376","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"spatiotemporal distribution of white matter lesions in relapsing remitting and secondary progressive multiple sclerosis","http://www.scopus.com/inward/record.url?eid=2-s2.0-84862284430&partnerID=MN8TOARS","2012",NA,NA,"Multiple Sclerosis",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222385,"journal-article","public","/0000-0002-4516-5103/work/10222385","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"the danger of systematic bias in group level fmri lag based causality estimation","http://www.scopus.com/inward/record.url?eid=2-s2.0-83055194440&partnerID=MN8TOARS","2012",NA,NA,"NeuroImage",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222395,"journal-article","public","/0000-0002-4516-5103/work/10222395","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"adjusting the effect of nonstationarity in cluster based and tfce inference","http://www.scopus.com/inward/record.url?eid=2-s2.0-78650187047&partnerID=MN8TOARS","2011",NA,NA,"NeuroImage",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222390,"journal-article","public","/0000-0002-4516-5103/work/10222390","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"brain network analysis  separating cost from topology using cost integration","http://www.scopus.com/inward/record.url?eid=2-s2.0-79960882474&partnerID=MN8TOARS","2011",NA,NA,"PLoS ONE",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222396,"journal-article","public","/0000-0002-4516-5103/work/10222396","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"false positives in neuroimaging genetics using voxel based morphometry data","http://www.scopus.com/inward/record.url?eid=2-s2.0-78649688853&partnerID=MN8TOARS","2011",NA,NA,"NeuroImage",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222387,"journal-article","public","/0000-0002-4516-5103/work/10222387","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"genetic analysis of cortical thickness and fractional anisotropy of water diffusion in the brain","http://www.scopus.com/inward/record.url?eid=2-s2.0-84861880052&partnerID=MN8TOARS","2011",NA,NA,"Frontiers in Neuroscience",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222391,"journal-article","public","/0000-0002-4516-5103/work/10222391","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"large scale automated synthesis of human functional neuroimaging data","http://www.scopus.com/inward/record.url?eid=2-s2.0-79960978681&partnerID=MN8TOARS","2011",NA,NA,"Nature Methods",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222394,"journal-article","public","/0000-0002-4516-5103/work/10222394","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"meta analysis of functional neuroimaging data via bayesian spatial point processes","http://www.scopus.com/inward/record.url?eid=2-s2.0-79954452670&partnerID=MN8TOARS","2011",NA,NA,"Journal of the American Statistical Association",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222397,"journal-article","public","/0000-0002-4516-5103/work/10222397","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"network modelling methods for fmri","http://www.scopus.com/inward/record.url?eid=2-s2.0-78649717035&partnerID=MN8TOARS","2011",NA,NA,"NeuroImage",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222389,"journal-article","public","/0000-0002-4516-5103/work/10222389","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"structural brain changes in patients with recurrent major depressive disorder presenting with anxiety symptoms","http://www.scopus.com/inward/record.url?eid=2-s2.0-80053580261&partnerID=MN8TOARS","2011",NA,NA,"Journal of Neuroimaging",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222393,"journal-article","public","/0000-0002-4516-5103/work/10222393","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"thyroid hormone transporter genes and grey matter changes in patients with major depressive disorder and healthy controls","http://www.scopus.com/inward/record.url?eid=2-s2.0-79956298063&partnerID=MN8TOARS","2011",NA,NA,"Psychoneuroendocrinology",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222392,"journal-article","public","/0000-0002-4516-5103/work/10222392","0",2013-10-07,1503998118037,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"using gaussian process regression for meta analytic neuroimaging inference based on sparse observations","http://www.scopus.com/inward/record.url?eid=2-s2.0-79959796037&partnerID=MN8TOARS","2011",NA,NA,"IEEE Transactions on Medical Imaging",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222388,"book","public","/0000-0002-4516-5103/work/10222388","0",2013-10-07,1621608797735,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"validation and pilot application of    sup 18  sup f fdg pet in evaluation of a metabolic therapy for alzheimer s disease","http://www.scopus.com/inward/record.url?eid=2-s2.0-84865438066&partnerID=MN8TOARS","2011",NA,NA,"Advances in Alzheimer's Disease",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"book",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
10222398,"journal-article","public","/0000-0002-4516-5103/work/10222398","0",2013-10-07,1621608796761,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"a multi center randomized proof of concept clinical trial applying    sup 18  sup f fdg pet for evaluation of metabolic therapy with rosiglitazone xr in mild to moderate alzheimer s disease","http://www.scopus.com/inward/record.url?eid=2-s2.0-79751469152&partnerID=MN8TOARS","2010",NA,NA,"Journal of Alzheimer's Disease",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-4516-5103","0000-0002-4516-5103","orcid.org","Thomas Nichols",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-4516-5103"
